   NID    (HEX)    NODENAME     TYPE    STATUS        MODE
  3086    0xc0e  c4-1c0s3n2  compute        up       batch
  3087    0xc0f  c4-1c0s3n3  compute        up       batch
  3089    0xc11  c4-1c0s4n1  service        up       batch
  3090    0xc12  c4-1c0s4n2  service        up       batch
  3092    0xc14  c4-1c0s5n0  compute        up       batch
  3093    0xc15  c4-1c0s5n1  compute        up       batch
  3094    0xc16  c4-1c0s5n2  compute        up       batch
  3095    0xc17  c4-1c0s5n3  compute        up       batch
  3096    0xc18  c4-1c0s6n0  compute        up       batch
  3097    0xc19  c4-1c0s6n1  compute        up       batch
  3098    0xc1a  c4-1c0s6n2  compute        up       batch
  3099    0xc1b  c4-1c0s6n3  compute        up       batch
  3100    0xc1c  c4-1c0s7n0  compute        up       batch
  3101    0xc1d  c4-1c0s7n1  compute        up       batch
  3102    0xc1e  c4-1c0s7n2  compute        up       batch
  3103    0xc1f  c4-1c0s7n3  compute        up       batch
  3104    0xc20  c4-1c0s8n0  compute        up       batch
  3105    0xc21  c4-1c0s8n1  compute        up       batch
  3106    0xc22  c4-1c0s8n2  compute        up       batch
  3107    0xc23  c4-1c0s8n3  compute        up       batch
  3108    0xc24  c4-1c0s9n0  compute        up       batch
  3109    0xc25  c4-1c0s9n1  compute        up       batch
  3110    0xc26  c4-1c0s9n2  compute        up       batch
  3111    0xc27  c4-1c0s9n3  compute        up       batch
  3112    0xc28 c4-1c0s10n0  compute        up       batch
  3113    0xc29 c4-1c0s10n1  compute        up       batch
  3114    0xc2a c4-1c0s10n2  compute        up       batch
  3115    0xc2b c4-1c0s10n3  compute        up       batch
  3116    0xc2c c4-1c0s11n0  compute        up       batch
  3117    0xc2d c4-1c0s11n1  compute        up       batch
  3118    0xc2e c4-1c0s11n2  compute        up       batch
  3119    0xc2f c4-1c0s11n3  compute        up       batch
  3120    0xc30 c4-1c0s12n0  service        up       batch
  3121    0xc31 c4-1c0s12n1  service        up       batch
  3122    0xc32 c4-1c0s12n2  service        up       batch
  3123    0xc33 c4-1c0s12n3  service        up       batch
  3124    0xc34 c4-1c0s13n0  compute        up       batch
  3125    0xc35 c4-1c0s13n1  compute        up       batch
  3126    0xc36 c4-1c0s13n2  compute        up       batch
  3127    0xc37 c4-1c0s13n3  compute        up       batch
  3128    0xc38 c4-1c0s14n0  compute        up       batch
  3129    0xc39 c4-1c0s14n1  compute        up       batch
  3130    0xc3a c4-1c0s14n2  compute        up       batch
  3131    0xc3b c4-1c0s14n3  compute        up       batch
  3132    0xc3c c4-1c0s15n0  compute        up       batch
  3133    0xc3d c4-1c0s15n1  compute        up       batch
  3134    0xc3e c4-1c0s15n2  compute        up       batch
  3135    0xc3f c4-1c0s15n3  compute        up       batch
  3136    0xc40  c4-1c1s0n0  compute        up       batch
  3137    0xc41  c4-1c1s0n1  compute        up       batch
  3138    0xc42  c4-1c1s0n2  compute        up       batch
  3139    0xc43  c4-1c1s0n3  compute        up       batch
  3140    0xc44  c4-1c1s1n0  compute        up       batch
  3141    0xc45  c4-1c1s1n1  compute        up       batch
  3142    0xc46  c4-1c1s1n2  compute        up       batch
  3143    0xc47  c4-1c1s1n3  compute        up       batch
  3144    0xc48  c4-1c1s2n0  compute        up       batch
  3145    0xc49  c4-1c1s2n1  compute        up       batch
  3146    0xc4a  c4-1c1s2n2  compute        up       batch
  3147    0xc4b  c4-1c1s2n3  compute        up       batch
  3149    0xc4d  c4-1c1s3n1  service        up       batch
  3150    0xc4e  c4-1c1s3n2  service        up       batch
  3153    0xc51  c4-1c1s4n1  service        up       batch
  3154    0xc52  c4-1c1s4n2  service        up       batch
  3156    0xc54  c4-1c1s5n0  compute        up       batch
  3157    0xc55  c4-1c1s5n1  compute        up       batch
  3158    0xc56  c4-1c1s5n2  compute        up       batch
  3159    0xc57  c4-1c1s5n3  compute        up       batch
  3160    0xc58  c4-1c1s6n0  compute        up       batch
  3161    0xc59  c4-1c1s6n1  compute        up       batch
  3162    0xc5a  c4-1c1s6n2  compute        up       batch
  3163    0xc5b  c4-1c1s6n3  compute        up       batch
  3164    0xc5c  c4-1c1s7n0  compute        up       batch
  3165    0xc5d  c4-1c1s7n1  compute        up       batch
  3166    0xc5e  c4-1c1s7n2  compute        up       batch
  3167    0xc5f  c4-1c1s7n3  compute        up       batch
  3168    0xc60  c4-1c1s8n0  compute        up       batch
  3169    0xc61  c4-1c1s8n1  compute        up       batch
  3170    0xc62  c4-1c1s8n2  compute        up       batch
  3171    0xc63  c4-1c1s8n3  compute        up       batch
  3172    0xc64  c4-1c1s9n0  compute        up       batch
  3173    0xc65  c4-1c1s9n1  compute        up       batch
  3174    0xc66  c4-1c1s9n2  compute        up       batch
  3175    0xc67  c4-1c1s9n3  compute        up       batch
  3176    0xc68 c4-1c1s10n0  compute        up       batch
  3177    0xc69 c4-1c1s10n1  compute        up       batch
  3178    0xc6a c4-1c1s10n2  compute        up       batch
  3179    0xc6b c4-1c1s10n3  compute        up       batch
  3180    0xc6c c4-1c1s11n0  compute        up       batch
  3181    0xc6d c4-1c1s11n1  compute        up       batch
  3182    0xc6e c4-1c1s11n2  compute        up       batch
  3183    0xc6f c4-1c1s11n3  compute        up       batch
  3184    0xc70 c4-1c1s12n0  compute        up       batch
  3185    0xc71 c4-1c1s12n1  compute        up       batch
  3186    0xc72 c4-1c1s12n2  compute        up       batch
  3187    0xc73 c4-1c1s12n3  compute        up       batch
  3188    0xc74 c4-1c1s13n0  compute        up       batch
  3189    0xc75 c4-1c1s13n1  compute        up       batch
  3190    0xc76 c4-1c1s13n2  compute        up       batch
  3191    0xc77 c4-1c1s13n3  compute        up       batch
  3192    0xc78 c4-1c1s14n0  compute        up       batch
  3193    0xc79 c4-1c1s14n1  compute        up       batch
  3194    0xc7a c4-1c1s14n2  compute        up       batch
  3195    0xc7b c4-1c1s14n3  compute        up       batch
  3196    0xc7c c4-1c1s15n0  compute        up       batch
  3197    0xc7d c4-1c1s15n1  compute        up       batch
  3198    0xc7e c4-1c1s15n2  compute        up       batch
  3199    0xc7f c4-1c1s15n3  compute        up       batch
  3200    0xc80  c4-1c2s0n0  compute        up       batch
  3201    0xc81  c4-1c2s0n1  compute        up       batch
  3202    0xc82  c4-1c2s0n2  compute        up       batch
  3203    0xc83  c4-1c2s0n3  compute        up       batch
  3204    0xc84  c4-1c2s1n0  compute        up       batch
  3205    0xc85  c4-1c2s1n1  compute        up       batch
  3206    0xc86  c4-1c2s1n2  compute        up       batch
  3207    0xc87  c4-1c2s1n3  compute        up       batch
  3208    0xc88  c4-1c2s2n0  compute        up       batch
  3209    0xc89  c4-1c2s2n1  compute        up       batch
  3210    0xc8a  c4-1c2s2n2  compute        up       batch
  3211    0xc8b  c4-1c2s2n3  compute        up       batch
  3213    0xc8d  c4-1c2s3n1  service        up       batch
  3214    0xc8e  c4-1c2s3n2  service        up       batch
  3217    0xc91  c4-1c2s4n1  service        up       batch
  3218    0xc92  c4-1c2s4n2  service        up       batch
  3220    0xc94  c4-1c2s5n0  compute        up       batch
  3221    0xc95  c4-1c2s5n1  compute        up       batch
  3222    0xc96  c4-1c2s5n2  compute        up       batch
  3223    0xc97  c4-1c2s5n3  compute        up       batch
  3224    0xc98  c4-1c2s6n0  compute        up       batch
  3225    0xc99  c4-1c2s6n1  compute        up       batch
  3226    0xc9a  c4-1c2s6n2  compute        up       batch
  3227    0xc9b  c4-1c2s6n3  compute        up       batch
  3228    0xc9c  c4-1c2s7n0  compute        up       batch
  3229    0xc9d  c4-1c2s7n1  compute        up       batch
  3230    0xc9e  c4-1c2s7n2  compute        up       batch
  3231    0xc9f  c4-1c2s7n3  compute        up       batch
  3232    0xca0  c4-1c2s8n0  compute        up       batch
  3233    0xca1  c4-1c2s8n1  compute        up       batch
  3234    0xca2  c4-1c2s8n2  compute        up       batch
  3235    0xca3  c4-1c2s8n3  compute        up       batch
  3236    0xca4  c4-1c2s9n0  compute        up       batch
  3237    0xca5  c4-1c2s9n1  compute        up       batch
  3238    0xca6  c4-1c2s9n2  compute        up       batch
  3239    0xca7  c4-1c2s9n3  compute        up       batch
  3240    0xca8 c4-1c2s10n0  compute        up       batch
  3241    0xca9 c4-1c2s10n1  compute        up       batch
  3242    0xcaa c4-1c2s10n2  compute        up       batch
  3243    0xcab c4-1c2s10n3  compute        up       batch
  3244    0xcac c4-1c2s11n0  compute        up       batch
  3245    0xcad c4-1c2s11n1  compute        up       batch
  3246    0xcae c4-1c2s11n2  compute        up       batch
  3247    0xcaf c4-1c2s11n3  compute        up       batch
  3248    0xcb0 c4-1c2s12n0  compute        up       batch
  3249    0xcb1 c4-1c2s12n1  compute        up       batch
  3250    0xcb2 c4-1c2s12n2  compute        up       batch
  3251    0xcb3 c4-1c2s12n3  compute        up       batch
  3252    0xcb4 c4-1c2s13n0  compute        up       batch
  3253    0xcb5 c4-1c2s13n1  compute        up       batch
  3254    0xcb6 c4-1c2s13n2  compute        up       batch
  3255    0xcb7 c4-1c2s13n3  compute        up       batch
  3256    0xcb8 c4-1c2s14n0  compute        up       batch
  3257    0xcb9 c4-1c2s14n1  compute        up       batch
  3258    0xcba c4-1c2s14n2  compute        up       batch
  3259    0xcbb c4-1c2s14n3  compute        up       batch
  3260    0xcbc c4-1c2s15n0  compute        up       batch
  3261    0xcbd c4-1c2s15n1  compute        up       batch
  3262    0xcbe c4-1c2s15n2  compute        up       batch
  3263    0xcbf c4-1c2s15n3  compute        up       batch
  3264    0xcc0  c5-1c0s0n0  compute        up       batch
  3265    0xcc1  c5-1c0s0n1  compute        up       batch
  3266    0xcc2  c5-1c0s0n2  compute        up       batch
  3267    0xcc3  c5-1c0s0n3  compute        up       batch
  3268    0xcc4  c5-1c0s1n0  compute        up       batch
  3269    0xcc5  c5-1c0s1n1  compute        up       batch
  3270    0xcc6  c5-1c0s1n2  compute        up       batch
  3271    0xcc7  c5-1c0s1n3  compute        up       batch
  3272    0xcc8  c5-1c0s2n0  compute        up       batch
  3273    0xcc9  c5-1c0s2n1  compute        up       batch
  3274    0xcca  c5-1c0s2n2  compute        up       batch
  3275    0xccb  c5-1c0s2n3  compute        up       batch
  3276    0xccc  c5-1c0s3n0  compute        up       batch
  3277    0xccd  c5-1c0s3n1  compute        up       batch
  3278    0xcce  c5-1c0s3n2  compute        up       batch
  3279    0xccf  c5-1c0s3n3  compute        up       batch
  3280    0xcd0  c5-1c0s4n0  compute        up       batch
  3281    0xcd1  c5-1c0s4n1  compute        up       batch
  3282    0xcd2  c5-1c0s4n2  compute        up       batch
  3283    0xcd3  c5-1c0s4n3  compute        up       batch
  3284    0xcd4  c5-1c0s5n0  compute        up       batch
  3285    0xcd5  c5-1c0s5n1  compute        up       batch
  3286    0xcd6  c5-1c0s5n2  compute        up       batch
  3287    0xcd7  c5-1c0s5n3  compute        up       batch
  3288    0xcd8  c5-1c0s6n0  compute        up       batch
  3289    0xcd9  c5-1c0s6n1  compute        up       batch
  3290    0xcda  c5-1c0s6n2  compute        up       batch
  3291    0xcdb  c5-1c0s6n3  compute        up       batch
  3292    0xcdc  c5-1c0s7n0  compute        up       batch
  3293    0xcdd  c5-1c0s7n1  compute        up       batch
  3294    0xcde  c5-1c0s7n2  compute        up       batch
  3295    0xcdf  c5-1c0s7n3  compute        up       batch
  3296    0xce0  c5-1c0s8n0  compute        up       batch
  3297    0xce1  c5-1c0s8n1  compute        up       batch
  3298    0xce2  c5-1c0s8n2  compute        up       batch
  3299    0xce3  c5-1c0s8n3  compute        up       batch
  3300    0xce4  c5-1c0s9n0  compute        up       batch
  3301    0xce5  c5-1c0s9n1  compute        up       batch
  3302    0xce6  c5-1c0s9n2  compute        up       batch
  3303    0xce7  c5-1c0s9n3  compute        up       batch
  3304    0xce8 c5-1c0s10n0  compute        up       batch
  3305    0xce9 c5-1c0s10n1  compute        up       batch
  3306    0xcea c5-1c0s10n2  compute        up       batch
  3307    0xceb c5-1c0s10n3  compute        up       batch
  3308    0xcec c5-1c0s11n0  compute        up       batch
  3309    0xced c5-1c0s11n1  compute        up       batch
  3310    0xcee c5-1c0s11n2  compute        up       batch
  3311    0xcef c5-1c0s11n3  compute        up       batch
  3312    0xcf0 c5-1c0s12n0  compute        up       batch
  3313    0xcf1 c5-1c0s12n1  compute        up       batch
  3314    0xcf2 c5-1c0s12n2  compute        up       batch
  3315    0xcf3 c5-1c0s12n3  compute        up       batch
  3316    0xcf4 c5-1c0s13n0  compute        up       batch
  3317    0xcf5 c5-1c0s13n1  compute        up       batch
  3318    0xcf6 c5-1c0s13n2  compute        up       batch
  3319    0xcf7 c5-1c0s13n3  compute        up       batch
  3320    0xcf8 c5-1c0s14n0  compute        up       batch
  3321    0xcf9 c5-1c0s14n1  compute        up       batch
  3322    0xcfa c5-1c0s14n2  compute        up       batch
  3323    0xcfb c5-1c0s14n3  compute        up       batch
  3324    0xcfc c5-1c0s15n0  compute        up       batch
  3325    0xcfd c5-1c0s15n1  compute        up       batch
  3326    0xcfe c5-1c0s15n2  compute        up       batch
  3327    0xcff c5-1c0s15n3  compute        up       batch
  3328    0xd00  c5-1c1s0n0  compute        up       batch
  3329    0xd01  c5-1c1s0n1  compute        up       batch
  3330    0xd02  c5-1c1s0n2  compute        up       batch
  3331    0xd03  c5-1c1s0n3  compute        up       batch
  3332    0xd04  c5-1c1s1n0  compute        up       batch
  3333    0xd05  c5-1c1s1n1  compute        up       batch
  3334    0xd06  c5-1c1s1n2  compute        up       batch
  3335    0xd07  c5-1c1s1n3  compute        up       batch
  3336    0xd08  c5-1c1s2n0  compute        up       batch
  3337    0xd09  c5-1c1s2n1  compute        up       batch
  3338    0xd0a  c5-1c1s2n2  compute        up       batch
  3339    0xd0b  c5-1c1s2n3  compute        up       batch
  3340    0xd0c  c5-1c1s3n0  compute        up       batch
  3341    0xd0d  c5-1c1s3n1  compute        up       batch
  3342    0xd0e  c5-1c1s3n2  compute        up       batch
  3343    0xd0f  c5-1c1s3n3  compute        up       batch
  3344    0xd10  c5-1c1s4n0  compute        up       batch
  3345    0xd11  c5-1c1s4n1  compute        up       batch
  3346    0xd12  c5-1c1s4n2  compute        up       batch
  3347    0xd13  c5-1c1s4n3  compute        up       batch
  3348    0xd14  c5-1c1s5n0  compute        up       batch
  3349    0xd15  c5-1c1s5n1  compute        up       batch
  3350    0xd16  c5-1c1s5n2  compute        up       batch
  3351    0xd17  c5-1c1s5n3  compute        up       batch
  3352    0xd18  c5-1c1s6n0  compute        up       batch
  3353    0xd19  c5-1c1s6n1  compute        up       batch
  3354    0xd1a  c5-1c1s6n2  compute        up       batch
  3355    0xd1b  c5-1c1s6n3  compute        up       batch
  3356    0xd1c  c5-1c1s7n0  compute        up       batch
  3357    0xd1d  c5-1c1s7n1  compute        up       batch
  3358    0xd1e  c5-1c1s7n2  compute        up       batch
  3359    0xd1f  c5-1c1s7n3  compute        up       batch
  3360    0xd20  c5-1c1s8n0  compute        up       batch
  3361    0xd21  c5-1c1s8n1  compute        up       batch
  3362    0xd22  c5-1c1s8n2  compute        up       batch
  3363    0xd23  c5-1c1s8n3  compute        up       batch
